imageID	npoint	mean.s.area	sd.s.area	mean.s.perimeter	sd.s.perimeter	mean.s.radius.mean	sd.s.radius.mean	mean.s.radius.sd	sd.s.radius.sd	mean.s.radius.min	sd.s.radius.min	mean.s.radius.max	sd.s.radius.max
group28.day28.R32_Ral_100_1.jpg-area.txt	69	34.5396825396825	29.3619379451969	19.6031746031746	10.0891824575914	2.72438129581902	1.0109779859673	0.581408115482095	0.40493794582717	1.55780777608116	0.525041867029159	3.96569489016065	2.64698637630701
group28.day28.R32_Ral_100_10.jpg-area.txt	58	38.7884615384615	23.6115097709816	21.75	9.10478219528229	2.95145413031086	0.987092150366719	0.675112280313663	0.414890635572917	1.61466885841517	0.475878171099008	4.09234582832342	1.72906871546565
group28.day28.R32_Ral_100_11.jpg-area.txt	62	39.9464285714286	37.1872019250304	21.4107142857143	12.4239896764493	2.78030071891153	1.03101464002394	0.612555164478201	0.485303950754244	1.67306006783958	0.433278237029613	3.89198518099988	2.2481367726257
group28.day28.R32_Ral_100_12.jpg-area.txt	38	36.6875	37.7790157661375	20.0625	9.94805054658547	3.08767761282198	1.70500383619083	0.687369363866749	0.593218807909947	1.48593459023579	0.46646295391421	4.12751368367067	3.30345076604917
group28.day28.R32_Ral_100_13.jpg-area.txt	82	37.5394736842105	21.906736126573	21.25	9.61543897420532	2.92817778397369	0.984127684812877	0.697620703732963	0.510857051681763	1.58495960818537	0.486285700467737	4.12093426996244	1.89938066422798
group28.day28.R32_Ral_100_14.jpg-area.txt	46	45.55	111.423873057705	23	38.4047272731246	2.84696271374672	3.19506864252418	0.463467484439452	0.289690601143498	1.55914149572045	0.372728039023941	4.02893068000776	6.27269387005156
group28.day28.R32_Ral_100_15.jpg-area.txt	33	42.5925925925926	22.9183488116119	26.5925925925926	10.0966836111181	3.48347984104093	1.22004638041827	0.951883408081586	0.632444530679796	1.46104307605168	0.436397691125041	4.75523949925073	2.10367073958961
group28.day28.R32_Ral_100_16.jpg-area.txt	57	41.4705882352941	59.2953127797388	21.9607843137255	25.1260508511097	2.88522287713679	2.09740734556514	0.524848034247713	0.32435103574942	1.60073565996294	0.477026793833531	4.03100230223234	4.50571495760586
group28.day28.R32_Ral_100_17.jpg-area.txt	35	49.7586206896552	95.7644637238431	27.3793103448276	30.2942872892651	3.23290989433543	3.28894845063949	0.729774053022566	0.603748015463264	1.38531292731591	0.349243840733076	5.05300705969976	6.72599598729244
group28.day28.R32_Ral_100_18.jpg-area.txt	35	41.8965517241379	41.6287545089983	25.448275862069	14.4730937725752	2.9907545084331	1.26485291891059	0.814951030505169	0.551213559065781	1.31248641979481	0.3900536811961	4.31890299246489	2.32831315384861
group28.day28.R32_Ral_100_19.jpg-area.txt	71	39.3230769230769	25.5759333238225	20.6	9.78966291554515	2.82626647599464	1.02085787840167	0.653644852654132	0.390636293584686	1.62361111943225	0.53610002660472	3.97579476927877	2.04307961286917
group28.day28.R32_Ral_100_2.jpg-area.txt	51	38.6222222222222	34.8870182217403	21.5111111111111	12.1648192868956	2.75589283995078	0.972850695092936	0.688842484431563	0.555111929870682	1.55229798895438	0.413741267301327	3.98311986568742	2.25421005440404
group28.day28.R32_Ral_100_20.jpg-area.txt	48	37.6190476190476	33.8424991732342	20.8809523809524	13.9619734102981	2.57948298110736	0.898668539777943	0.592516772594268	0.420542150735793	1.39630351107911	0.423006224753471	3.81695447865457	2.38494021912071
group28.day28.R32_Ral_100_21.jpg-area.txt	85	36.0759493670886	48.5663099837048	19.7215189873418	15.4703493975931	2.77159951038868	1.93541143067579	0.574881029893189	0.387267736778961	1.5080889988718	0.403433499662569	3.84527669308212	3.70772767464703
group28.day28.R32_Ral_100_22.jpg-area.txt	79	37.0958904109589	31.3502456057904	21.6849315068493	13.7597205159043	2.80793303873454	1.27890520357159	0.736807621793559	0.703319711437812	1.40379702185841	0.418783344028167	4.19693573410112	2.98550741948097
group28.day28.R32_Ral_100_23.jpg-area.txt	54	39.9791666666667	17.1693561550846	22.6666666666667	9.16592517955297	3.02204070114949	0.747364806792314	0.73300110950217	0.435024018480402	1.58698092807573	0.495378454959782	4.32624597505616	1.81122004538134
group28.day28.R32_Ral_100_24.jpg-area.txt	73	37.0746268656716	29.325401871661	19	8.74902591980699	2.7921039793571	1.30955689882802	0.623444917204025	0.399185906514725	1.53612290169753	0.424344135109252	3.97574627918313	2.68456741198829
group28.day28.R32_Ral_100_25.jpg-area.txt	66	37.4333333333333	78.0328845644343	20.65	25.658001692405	2.70550119776283	2.33983431766478	0.53874805238962	0.346872246132748	1.45689520507055	0.357889347441632	3.79737791659046	4.60065057920751
group28.day28.R32_Ral_100_26.jpg-area.txt	53	41.5744680851064	86.7326588809472	22.0425531914894	34.7093255523069	2.52451008555933	2.32165100435448	0.492699650493401	0.390019838812808	1.35258083439406	0.335745588962578	3.79867738956072	5.29213641725032
group28.day28.R32_Ral_100_27.jpg-area.txt	59	43.7547169811321	90.2879806423649	23.4716981132075	33.682684306049	2.7610339166044	3.08946244304707	0.710758401767386	1.41233863753164	1.40184419945189	0.319136375580797	4.54230359025589	6.90584935654169
group28.day28.R32_Ral_100_28.jpg-area.txt	80	42.3243243243243	48.384336905205	19.8108108108108	10.9365237968121	2.95167342347566	1.72084723757557	0.678423521579118	0.588442701649377	1.50775978309236	0.482262277171916	4.28349615358404	3.4968906696365
