s.area s.perimeter s.radius.mean s.radius.sd s.radius.min s.radius.max
26 16 2.44280197150149 0.638528408160866 1.5 3.35410196624968
86 34 4.85182022212117 1.33769402603979 2.18143313421043 7.29986727850151
56 28 3.81017717575578 1.05300778703378 1.45730041165023 5.57886408597628
64 27 4.22621700906135 1.32786763402841 1.66831194511929 6.2602453748743
75 30 4.56295417642422 1.08089688349152 2.13177026070927 6.69411018068205
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
22 14 2.20208852196635 0.36110660220874 1.73793215151378 2.85714285714286
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
26 17 2.51353975842772 0.74900641944319 1.16464646313078 3.66268001789602
51 28 3.71420786078028 1.42475087961327 0.372868089603949 5.68171521242503
204 84 7.94204038656341 3.07702298690059 2.30242527164711 14.0345227492133
19 13 1.98697656442969 0.333310260928636 1.39313617509806 2.56051030416819
15 11 1.71680607651965 0.246660411163051 1.41128860875091 2.13006809342909
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
28 17 2.51669808629127 0.396963755809917 1.85737098868787 3.21437084525041
28 16 2.50584831792106 0.350810429679875 2.00876983499852 2.98498848406489
33 19 2.81748071622669 0.829361920306324 1.14949103514956 3.92767014880119
105 45 5.98715740791827 2.65234496759573 1.35282055601995 10.2527563291868
79 37 4.67821341788377 1.99972660799544 0.976345506388567 7.73771086735374
28 17 2.51669808629127 0.396963755809917 1.85737098868787 3.21437084525041
23 14 2.23361843772962 0.26865063638529 1.71428571428572 2.63415555922654
25 15 2.37106969974802 0.447493800134773 1.20185042515466 3.0731814857643
50 27 3.57995667221308 1.28464101729674 0.298602138825871 5.58572057557684
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
147 54 7.08101817854795 2.9535367080735 1.5112745009706 11.3507491458863
247 78 8.63409456452393 3.34515823761518 0.92307692307692 14.301901226698
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
55 24 3.7391225690126 0.516939360843685 2.79166666666667 4.87784817084109
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
221 77 8.71400098835366 3.84705974446519 2.23172664360415 15.4426069789164
61 26 3.97979713859897 0.826682577965603 2.69916708608042 5.53111157601003
148 59 8.00679586537212 3.52262505913304 2.07265336828467 14.6960490638388
48 23 3.49794923421291 0.655558984448003 2.47329785275268 4.70289296799651
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
28 18 2.62543294567978 0.800657520431251 1.32054048044497 3.70726680460064
