s.area s.perimeter s.radius.mean s.radius.sd s.radius.min s.radius.max
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
10 10 1.37183472062349 0.606687315914773 0.5 2.06155281280883
29 18 2.58777351561263 0.586132825120688 1.29695750332542 3.62305716348453
39 22 3.33865806941969 1.19401689480741 1.45241320987913 5.21540153997183
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
25 16 2.32514076993644 0.306137877400638 2 2.82842712474619
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
47 23 3.43708603014401 0.712601347171055 2.01741004489046 4.55692829251658
34 18 2.85531448773241 0.428484456231262 2.01307454799927 3.688905622452
160 74 9.98569539244757 5.30092471139416 0.554712858156049 19.1448145086658
23 15 2.24194135321641 0.485717192366522 1.43913554299486 3.0118285328204
24 16 2.29186121946572 0.497365208583299 1.58113883008419 2.91547594742265
23 14 2.25324271924934 0.256426190173708 2 2.82842712474619
19 13 1.98697656442969 0.333310260928636 1.39313617509806 2.56051030416819
31 17 2.69936300413078 0.513431964636665 1.65648562827397 3.57809560605777
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
19 13 1.98697656442969 0.333310260928637 1.39313617509806 2.5605103041682
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
19 13 1.98697656442969 0.333310260928637 1.39313617509806 2.5605103041682
24 15 2.2831635611971 0.291447989527384 1.87142251301576 2.83470555006257
28 18 2.54405752647351 0.666661809810761 1.5 3.35410196624968
25 15 2.41377420076571 0.437575005565506 1.6275407487645 3.29376515387616
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
23 14 2.23361843772962 0.26865063638529 1.71428571428572 2.63415555922654
22 15 2.20435989019683 0.501904956742345 1.37436854187255 2.98142396999972
27 16 2.46382569903178 0.380008782517652 1.76001598004109 3.01623212800341
27 17 2.49540382963331 0.612401707720414 1.47058823529412 3.53773528323645
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
15 12 1.71676051329096 0.468401544266904 1 2.23606797749979
26 15 2.4302001700728 0.334521914313384 1.91020650425259 3.03021818063027
27 16 2.46382569903178 0.380008782517652 1.76001598004109 3.01623212800341
26 15 2.41626895673663 0.342344686341729 1.80123414481417 3.04046780026437
28 16 2.51290407073507 0.350447044905641 1.82002747232013 3.05163890393343
18 12 1.9377343588085 0.315201873978669 1.25 2.35849528301415
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
28 16 2.50584831792106 0.350810429679875 2.00876983499852 2.98498848406489
19 13 1.98697656442969 0.333310260928637 1.39313617509807 2.5605103041682
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
22 14 2.19420205811334 0.330070774117112 1.4655917520488 2.87937776724948
18 12 1.9377343588085 0.315201873978669 1.25 2.35849528301415
18 12 1.95477615018027 0.309058035574307 1.5 2.5
39 20 3.06311781974727 0.405967021255119 2.45 3.937321424522
22 14 2.19232648355346 0.468203794935232 1.37951485113057 2.81123837916492
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
26 16 2.43614358682436 0.63643395130565 1.3125 3.27454672435743
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
20 14 2.03266527158309 0.343906809615674 1.5 2.5
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
22 13 2.19734637661392 0.217735036574517 1.85255301212189 2.61085580745802
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
23 15 2.22764517146664 0.336381547646277 1.65058912041867 2.88521133445098
21 14 2.16283980250018 0.495573785097716 1.51354429288694 2.95286094408491
29 17 2.55856941120494 0.372617330934638 1.91515536424702 3.24810298641848
25 14 2.39939015534248 0.354372605699233 1.78571428571429 3.03129931056042
36 18 2.9731035113726 0.527199640820465 1.85425769647541 3.92915660224154
23 15 2.22764517146664 0.336381547646277 1.65058912041866 2.88521133445099
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
19 13 1.98697656442969 0.333310260928636 1.39313617509807 2.56051030416819
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
20 13 2.08102364411194 0.345028599769475 1.41839145496813 2.7196414661021
27 15 2.47145201443096 0.310434187565729 1.89619502044372 2.98812464413533
29 17 2.55856941120494 0.372617330934639 1.91515536424702 3.24810298641847
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
8 8 1.14412280563537 0.437016024448821 0.707106781186548 1.58113883008419
18 14 1.96096915144261 0.636081745603851 1.11803398874989 2.69258240356725
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
31 17 2.71560827105947 0.393552388963995 1.95538472218761 3.58099558946457
27 15 2.47145201443096 0.310434187565729 1.89619502044372 2.98812464413533
26 15 2.4607404583838 0.386265246841508 1.89619502044372 3.25508149752899
27 15 2.47145201443096 0.310434187565729 1.89619502044372 2.98812464413533
19 13 1.98697656442969 0.333310260928637 1.39313617509807 2.5605103041682
62 30 4.20742818689163 1.56055305258348 0.928559218478933 6.60269305325906
23 15 2.22764517146664 0.336381547646277 1.65058912041866 2.88521133445099
19 13 1.98697656442969 0.333310260928636 1.39313617509807 2.56051030416819
26 15 2.41885218713371 0.362458713539494 1.79381653960983 2.94693814737338
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
24 15 2.32019879537088 0.484205873299044 1.14697670227236 3.03021818063027
21 14 2.1456046681212 0.493274146541977 1.31319830791787 2.77929663690624
26 17 2.46215881360182 0.655075154140133 1.36440158879332 3.45259543313628
19 13 1.98697656442969 0.333310260928636 1.39313617509807 2.56051030416819
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
39 19 3.05353610747032 0.434030660594656 2.11838018921033 3.66536533610108
25 14 2.37924736041177 0.289965441315531 1.84335541436628 2.71991896637997
26 16 2.42603429433685 0.481191336893634 1.54363612940356 3.27991044085048
50 22 3.57492686879691 0.595143178920051 2.2768145066124 4.49264780474952
28 16 2.50584831792106 0.350810429679875 2.00876983499852 2.98498848406489
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
22 14 2.20208852196635 0.361106602208742 1.73793215151377 2.85714285714286
43 20 3.26327777436077 0.407453270158736 2.27705950734715 3.92237173149104
22 14 2.17959179458175 0.302020435874399 1.67362493055143 2.68879003210267
33 18 2.86110000266436 0.607998626897735 1.66666666666667 4.01386485959743
21 15 2.14609318854015 0.587703273100195 0.991071249821233 2.95221197673127
27 15 2.47145201443096 0.31043418756573 1.89619502044371 2.98812464413533
29 16 2.60764829719779 0.44740402112796 2 3.16227766016838
19 13 1.98697656442969 0.333310260928637 1.39313617509807 2.5605103041682
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
34 19 2.81034913812821 0.360053541639253 2.34491256946794 3.5797212785541
25 15 2.36850895034204 0.351423797547881 1.84390889145857 3
22 14 2.19420205811334 0.330070774117112 1.4655917520488 2.87937776724948
20 13 2.11858800947169 0.417500586363552 1.25221696893074 2.88743451986515
19 13 1.98697656442969 0.333310260928637 1.39313617509807 2.5605103041682
22 14 2.20208852196635 0.361106602208741 1.73793215151377 2.85714285714286
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
34 18 2.83246092622035 0.476618402325134 2.08832734769027 3.70060055186242
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
30 18 2.62588335469263 0.520963793573824 1.58113883008419 3.53553390593274
30 16 2.64676845719888 0.378225110188425 1.76112535045067 3.36920799298589
22 14 2.19420205811334 0.330070774117112 1.4655917520488 2.87937776724948
18 14 1.96096915144261 0.636081745603851 1.11803398874989 2.69258240356725
