s.area s.perimeter s.radius.mean s.radius.sd s.radius.min s.radius.max
31 20 2.89194350238604 1.09392082849133 1.2 4.56508488420533
160 80 8.74568689188485 4.89692105195841 0.965983954318082 18.2300061711454
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
41 25 3.41235990103835 1.36608927445666 1.02449987798926 5.37490465031706
27 16 2.48372964572364 0.413437778817491 1.76001598004109 3.3125
18 12 1.9377343588085 0.315201873978669 1.25 2.35849528301415
30 16 2.64402778088331 0.438988432555194 1.9375 3.1825942641185
32 18 2.72384500789307 0.423596276039744 1.68691405007655 3.61495521888832
22 14 2.17959179458175 0.302020435874399 1.67362493055143 2.68879003210267
27 16 2.48372964572364 0.413437778817491 1.76001598004109 3.3125
26 16 2.44280197150149 0.638528408160866 1.5 3.35410196624968
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
60 32 3.89339857056441 1.36525034635668 0.940100559780708 5.99030792718538
19 13 1.98697656442969 0.333310260928636 1.39313617509806 2.56051030416819
23 14 2.23361843772962 0.268650636385292 1.71428571428571 2.63415555922654
25 14 2.37924736041177 0.289965441315531 1.84335541436628 2.71991896637997
27 15 2.47145201443096 0.310434187565729 1.89619502044372 2.98812464413533
28 16 2.50584831792106 0.350810429679875 2.00876983499852 2.98498848406489
38 19 3.00832849426906 0.410848190534878 2.41532503275448 3.73350481073015
22 14 2.17959179458176 0.302020435874398 1.67362493055142 2.68879003210267
18 12 1.95477615018027 0.309058035574307 1.5 2.5
21 14 2.13251383063434 0.395558333000707 1.41781666009137 2.92944237920141
27 15 2.47145201443096 0.310434187565729 1.89619502044372 2.98812464413533
35 19 2.88723471592804 0.489952018526793 1.79256698588699 3.69959195174526
25 14 2.39939015534248 0.354372605699233 1.78571428571429 3.03129931056042
22 14 2.17959179458176 0.302020435874398 1.67362493055142 2.68879003210267
29 16 2.583373516412 0.268840147115534 2.07759626732433 2.96924338005493
22 14 2.17959179458176 0.302020435874398 1.67362493055143 2.68879003210267
19 13 1.98697656442969 0.333310260928636 1.39313617509807 2.56051030416819
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
36 17 2.93900746691613 0.2981253226869 2.35954954354489 3.45259543313628
30 16 2.65902194426852 0.342202133100423 1.95256241897666 3.36340601176843
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
22 15 2.20435989019683 0.501904956742344 1.37436854187256 2.98142396999972
26 16 2.42488489622896 0.417876465047578 1.78754370575939 3.28942434173519
22 14 2.20208852196635 0.36110660220874 1.73793215151378 2.85714285714286
61 33 4.30076873066193 1.8505179793354 0.412165772991982 7.11508440420572
22 14 2.19420205811334 0.330070774117112 1.4655917520488 2.87937776724948
23 14 2.25324271924934 0.256426190173708 2 2.82842712474619
31 16 2.70391838288648 0.301942260521075 2.24391538387703 3.32192056647958
23 15 2.22764517146664 0.336381547646277 1.65058912041866 2.88521133445099
32 17 2.72831487268892 0.292762224629991 2.16930457818656 3.36941258626346
46 25 3.53615249168558 1.33312623391255 1.29553077925613 5.47707951375549
19 13 1.98697656442969 0.333310260928636 1.39313617509807 2.56051030416819
28 16 2.52622906893357 0.343753823651475 2.06155281280883 3.20156211871642
22 13 2.19734637661392 0.217735036574517 1.85255301212189 2.61085580745802
29 16 2.61572640461769 0.411939469079908 1.81680523171858 3.41698423320916
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
20 14 2.03266527158309 0.343906809615674 1.5 2.5
30 17 2.65787448824681 0.457230364379777 1.80445431178564 3.62469423600091
28 16 2.50584831792106 0.350810429679875 2.00876983499852 2.98498848406489
24 14 2.40286082651905 0.436515249064583 1.80277563773199 3.20156211871642
20 14 2.07593969766346 0.470198486346881 1.1517511068998 2.83563332018274
32 18 2.72545647645554 0.491568999598517 1.77864562150913 3.53509739331845
21 14 2.16283980250018 0.495573785097716 1.51354429288694 2.95286094408491
31 16 2.70391838288648 0.301942260521075 2.24391538387703 3.32192056647958
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
28 17 2.51669808629127 0.396963755809917 1.85737098868787 3.21437084525041
32 16 2.73249285210952 0.182983095313129 2.54950975679639 2.91547594742265
22 13 2.19734637661392 0.217735036574517 1.85255301212189 2.61085580745802
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
25 15 2.41377420076571 0.437575005565506 1.62754074876449 3.29376515387616
22 14 2.19232648355346 0.468203794935232 1.37951485113057 2.81123837916492
29 20 2.61299824442469 0.999870078876995 0.850000000000001 4.13793426724012
33 17 2.82395932728095 0.50361435671066 1.80061504294282 3.75826655175607
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
43 21 3.27629201115809 0.599066923776972 2.04761904761905 4.27644500250037
31 17 2.70585094461609 0.416149437223634 1.82447793167892 3.58582368332428
21 14 2.12664776984999 0.331696132350927 1.62882203585591 2.63415555922654
24 14 2.35640922631811 0.389123618887317 1.69332422730425 3.0722590239438
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.5197445160245
21 13 2.14081502246841 0.282193077634284 1.47764405479219 2.6658036078713
26 15 2.4607404583838 0.386265246841509 1.89619502044371 3.25508149752899
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
20 14 2.03266527158309 0.343906809615674 1.5 2.5
23 14 2.25324271924934 0.256426190173708 2 2.82842712474619
35 19 2.91369612514547 0.579533998014977 2.00415081733261 4.03482073868862
15 11 1.71680607651965 0.246660411163051 1.41128860875091 2.13006809342909
26 16 2.42488489622896 0.417876465047578 1.78754370575939 3.28942434173519
27 16 2.54906305876092 0.607836345129542 1.32582521472478 3.64112791590738
18 14 1.96096915144261 0.636081745603851 1.11803398874989 2.69258240356725
25 15 2.3988136426276 0.477404786492462 1.37275068546494 3.21731426987031
63 34 4.00507211920197 1.23180996809561 1.32874788212665 5.9804323367342
39 26 2.8606133582194 0.982252619675593 0.560008453021573 4.14243446702654
20 14 2.03266527158309 0.343906809615674 1.5 2.5
25 16 2.41445004215253 0.645387282141227 1.4375 3.3825147819337
