m.cx m.cy m.majoraxis m.eccentricity m.theta
48 1.5 5.65685424949238 0.935414346693485 0
65.951724137931 7.02068965517241 27.8354828036116 0.949458198344473 0.316473698564304
40.0769230769231 6.61538461538461 10.8301956055585 0.868802725790943 -1.08711093594015
25.9411764705882 9.41176470588235 5.69530651647344 0.759283494666159 -0.434617402732936
48.5714285714286 9.57142857142857 6.64389419579001 0.80544615939607 -0.276076495227683
33.8260869565217 13 5.40531139753742 0.128697890418079 1.5707963267949
61.4 14.4 4.6188021535168 0.489897948556609 -0.78539816339767
17.3 17.125 8.29218454730265 0.669393460301781 -0.772251842949459
81 16.5833333333333 7.48104025610037 0.557208264755039 -0.585051334329593
26.0909090909091 17.0454545454545 6.00596053861302 0.641707776881699 -0.862484248326213
43.4285714285714 18.4285714285714 7.05484827256371 0.681763867208913 -0.735914960689756
52.6086956521739 17.5652173913043 6.66728160880348 0.757544515981088 -0.10753406919566
34.1851851851852 22.7407407407407 6.72817083179821 0.64236583757198 -1.15232973156608
65.6 21.6 4.61880215351776 0.489897948556681 -0.785398163396205
89.1272727272727 25.2909090909091 12.7508258056072 0.887602131237689 1.05919132007014
59.375 23.625 8.05191488612087 0.855948488467623 -0.785398163397429
73.5789473684211 24.1052631578947 5.54469823377708 0.632280896446877 -1.34703633921628
24.4137931034483 25.448275862069 6.58715326882627 0.541774576510117 -0.701350351549004
50.1875 25.71875 8.30604274608183 0.810395835607695 -0.602541642859046
15.2592592592593 25.8148148148148 6.72817083179807 0.642365837571993 -0.418466595228819
80 26 5.65685424949238 0.816496580927738 0
8 28.5 4.47213595499958 0.683130051063971 1.5707963267949
41.4210526315789 28.8947368421053 5.54469823377699 0.632280896446553 -1.34703633921635
66.4210526315789 29.8947368421053 5.544698233777 0.632280896446467 -1.34703633921629
32.6 31.92 6.60297633568078 0.689723512815148 -0.364756180750928
58.1290322580645 32.9677419354839 7.55782989842093 0.729471264109427 -1.39987389205191
76.2 32.44 6.45921595312122 0.657938921365252 1.13494514616228
15.0833333333333 34.0833333333333 5.77350269189617 0.408248290463973 -0.78539816339708
49.6969696969697 35.3333333333333 8.23741924275104 0.772881302996706 -0.945814935451398
85.5806451612903 34.4193548387097 6.87866885405491 0.555146309098157 -0.641856978803332
6.2 35.7428571428571 7.64999117887166 0.635797287610391 -0.556043474628608
24.1739130434783 35 5.40531139753742 0.128697890417595 1.5707963267949
41.8214285714286 37.8571428571429 8.03646000992019 0.833452031526633 -1.21367076664966
94.0625 38.09375 7.52754964846868 0.703342228126214 1.46635921220478
63.9818181818182 38.7090909090909 13.4453358541197 0.884820353125352 -0.235283436412015
