m.cx m.cy m.majoraxis m.eccentricity m.theta
47 1.84615384615385 5.20354908470382 0.806442589617907 0
33.5714285714286 5.89795918367347 11.0983963156312 0.810749638842882 -0.871504147520944
74.4195402298851 15.683908045977 46.3611491536067 0.982743816016551 0.744804334997752
43 8.375 6.19811799392902 0.612593788472118 1.5707963267949
52 8.5 6.20173672946043 0.544058820349446 1.5707963267949
23.5 10 4.47213595499958 0.683130051063971 0
18.9411764705882 15.2352941176471 7.48291831000478 0.593941614417118 -1.15430569345768
38.3666666666667 15.5 6.96197352966611 0.623171215099798 -0.849801512883642
29.0833333333333 16.0833333333333 5.77350269189627 0.408248290463832 -0.785398163397366
47.7727272727273 15.7727272727273 5.96962005795693 0.610665867299153 -0.785398163397551
57.5 15.5 4.47213595499958 0 0
66 15.5 5.65685424949238 0.612372435695794 0
43.8 23.44 6.45921595312104 0.65793892136502 -1.13494514616214
53.5 23 5.65685424949238 0.612372435695794 1.5707963267949
62.0909090909091 23.0454545454545 6.00596053861284 0.641707776881782 -0.862484248326446
71.0909090909091 22.9090909090909 5.50281670924436 0.428259399823572 -0.785398163397121
15.4193548387097 24.5483870967742 6.42575463122002 0.331175813360265 1.03037682652448
24.9166666666667 23.9166666666667 5.77350269189631 0.408248290463963 -0.785398163397448
34.3666666666667 24.2666666666667 6.91036950420809 0.600072379111611 -0.861683525598598
59.0909090909091 30.0909090909091 5.50281670924378 0.428259399823337 0.78539816339794
68 30 5.89767824619603 0.565685424949208 -0.785398163397285
76.8947368421053 29.5789473684211 5.54469823377729 0.632280896446642 0.223759987578777
49.5925925925926 31.0740740740741 6.42150068125601 0.572412597655736 0.218019173660108
20.7692307692308 32.5 6.20173672946047 0.471331991439019 1.5707963267949
30.2592592592593 32.0740740740741 6.51805777823949 0.582787548982045 0.144999959525746
39.8260869565217 32 5.40531139753742 0.128697890418079 1.5707963267949
11.0833333333333 32.9166666666667 5.77350269189642 0.408248290463888 0.785398163397714
82.3636363636364 36.5 6.4666979068285 0.750757193529317 1.57079632679459
89.6818181818182 39.5909090909091 14.8296980783083 0.963449580277508 1.30708548851014
73.9090909090909 37.0909090909091 5.50281670924436 0.428259399823572 -0.785398163397121
65 38.1739130434783 5.40531139753776 0.128697890417588 0
46 39.5 6.20173672946047 0.544058820349454 1.5707963267949
55.6538461538462 38.8461538461538 6.37154743810221 0.586208334416347 -0.0612305287086309
27 40.5 6.20173672946047 0.54405882034941 1.5707963267949
36.5925925925926 39.9259259259259 6.42150068125602 0.572412597655665 -0.218019173660165
17.9259259259259 41.2592592592593 6.51805777823953 0.58278754898201 -1.425796367269
7.74074074074074 41.9259259259259 6.51805777823955 0.582787548981923 0.144999959525938
79.8260869565217 44 5.40531139753742 0.128697890416145 1.5707963267949
71.1052631578947 45.5789473684211 5.54469823377602 0.632280896446533 -0.223759987578969
61.6086956521739 46.4347826086956 6.66728160880348 0.757544515981008 0.107534069195683
42.9166666666667 48.0833333333333 5.77350269189631 0.408248290464097 0.785398163396466
53 47.8260869565217 5.40531139753709 0.128697890417604 -1.50350842886747e-11
23.6785714285714 49.1071428571429 6.63324958071079 0.572239684074442 -0.345555580581724
33.5 49 6.70776738050217 0.622166912169514 -0.357871794834433
5 50 5.65685424949238 0 0
14.3461538461538 49.7307692307692 6.45896479199203 0.60219722563295 -0.28228469683394
85.5 49.5 4.47213595499958 0 0
76.3461538461538 51.8846153846154 6.78927846358568 0.705371415643622 -0.514303458433706
58.8571428571429 54.8571428571429 6.11010092660799 0.712241974147316 -0.785398163397448
68 54 5.65685424949238 0.816496580927772 0
49.4210526315789 55.8947368421053 5.54469823377702 0.632280896446426 -1.34703633921659
30.0740740740741 57.4074074074074 6.42150068125643 0.572412597655773 -1.35277715313515
39.8260869565217 57 5.40531139753709 0.128697890417604 -1.57079632677986
82.8461538461538 57.5384615384615 6.51041804161791 0.636531553779389 -1.27220799774879
21 58 5.89767824619572 0.565685424949238 -0.785398163397285
3.42105263157895 59.1052631578947 5.54469823377655 0.632280896446517 1.34703633921621
11.44 58.8 6.45921595312104 0.657938921364937 -0.435851180632748
73.8947368421053 60.4210526315789 5.5446982337773 0.632280896446556 -0.223759987578841
89.258064516129 63.0967741935484 7.78453554823727 0.750751995830892 -1.46770095472108
55.9090909090909 63.0909090909091 5.50281670924419 0.428259399823585 -0.785398163396793
65 62.5 5.54259346189269 0.693483744184874 -0.403335774710947
