m.cx m.cy m.majoraxis m.eccentricity m.theta
36.2727272727273 2.40909090909091 6.45849310874108 0.735502547576891 -0.179642536758715
45.6666666666667 4.3030303030303 8.23741924275114 0.772881302996685 -0.624981391343365
54.5714285714286 5.95238095238095 7.35535823388318 0.871413164960848 0.573326922681627
30.5263157894737 7.57894736842105 6.92820323027549 0.864825090797629 -0.321750554396647
22.5 10 6.2997335438965 0.648816820916319 0.249673360840061
50.5925925925926 10.9259259259259 6.42150068125601 0.572412597655732 -0.218019173660111
37.5714285714286 11.7142857142857 6.49353563909401 0.775196679940852 -0.0776309969535342
14.3142857142857 13.8857142857143 7.70126634956165 0.635480111838502 -0.456885368623273
65.843137254902 16.2941176470588 12.7049910345822 0.885786877265405 0.988947385148793
58.28125 15.34375 6.76364824266835 0.408934032797002 -0.460788163050448
30.5 16.5 4.47213595499958 0 0
44.4615384615385 17.1538461538462 6.51041804161934 0.636531553779839 -0.298588329046246
8.5 19.5 4.78091443733758 0.670820393249949 -0.785398163397426
22.2456140350877 24.4210526315789 13.4490423544745 0.900300147151818 -1.50185246315796
38.3333333333333 22 5.33333333333332 0.612372435695804 1.5707963267949
51.4615384615385 22.1538461538462 6.51041804161935 0.636531553779825 -0.298588329046261
69.8913043478261 25.6086956521739 8.74883080789982 0.634894989160692 -1.00987842055723
59.1612903225806 25.5483870967742 6.51356347071272 0.322165983005704 0.755132153507419
29.25 26 6.52151251412268 0.675275058035652 -0.212602509489816
5.52777777777778 28.25 7.53455863328103 0.571651858494651 -1.30024418913039
43.8260869565217 27 5.40531139753742 0.128697890418079 1.5707963267949
51.4 31.96 6.92122125632775 0.755637421162255 -0.528030803598336
13 32 3.26598632371109 3.57627868652344e-07 1.5707963267949
36.5 32.5 4.47213595499958 0 0
63.8260869565217 34 5.40531139753742 0.128697890418079 1.5707963267949
73.3571428571429 34.1428571428571 6.79999159207605 0.628678360271431 0.282850734327907
3.65384615384615 36 6.49246487854976 0.629109359511574 0.31564983559657
12 36 3.26598632371109 3.57627868652344e-07 1.5707963267949
25.0571428571429 37.3714285714286 10.0083913901082 0.85499253826147 0.214110911521308
42.7407407407407 37.1851851851852 6.72817083179789 0.642365837571896 -0.418466595228724
56.8333333333333 39.3333333333333 5.66132748287549 0.6989295601578 -0.301874666699114
49.0285714285714 42.4285714285714 7.59800859686278 0.635647808863841 0.257628352385592
69.4 41.4 4.61880215351766 0.489897948557039 -0.785398163398159
34.6666666666667 42.8333333333333 5.66132748287519 0.69892956015752 1.26892166009603
19.5 44 4.47213595499958 0.683130051063929 0
76 44.5 4.47213595499958 0.683130051063796 1.5707963267949
61.5 45.5 4.47213595499958 0 0
40.96 47.4 6.92122125632817 0.755637421162246 -1.04276552319665
26 47.5 4.47213595499958 0.683130051063995 1.5707963267949
5.90425531914894 59.4255319148936 30.6338302687431 0.987604603435073 1.17317800419521
54.9545454545455 49.0909090909091 6.0059605386125 0.641707776881525 0.708312078468194
68.0909090909091 50.0454545454545 6.00596053861309 0.641707776882083 -0.862484248326552
10.962962962963 52.037037037037 7.93063457511664 0.836940967640849 -1.10206718689583
32.09375 53.5 7.33466681800085 0.657194240045824 -0.394838868920707
47.2592592592593 53.0740740740741 6.51805777823948 0.582787548982117 0.14499995952571
16.695652173913 56.3913043478261 11.6397067782544 0.851368894041753 -1.01515586395514
60.7692307692308 55.2692307692308 6.85456819547937 0.695861440941813 -0.404837976556232
73.5806451612903 55.5483870967742 6.42575463122003 0.331175813360143 -1.03037682652422
40.5 56.5 4.47213595499958 0 0
25.3214285714286 59 6.50745255653151 0.546180604756425 0
51.5 60 4.47213595499958 0.683130051064062 0
34.0740740740741 62.5925925925926 6.42150068125599 0.572412597655807 1.35277715313485
66.5 61 4.47213595499958 0.683130051064062 0
44 62.5 5.65685424949238 0.612372435695794 0
70.9189189189189 64.3243243243243 9.23950303758942 0.823767528298887 -0.934469635190574
58.3333333333333 64.1666666666667 5.66132748287418 0.69892956015746 1.26892166009642
19 67.1739130434783 5.40531139753742 0.128697890418079 0
28 68 3.26598632371165 7.15255737304688e-07 1.5707963267949
63.3888888888889 73.2916666666667 16.3533849622908 0.898206452839197 -1.0497628306963
39.6538461538462 69.8846153846154 6.78927846358514 0.705371415643678 0.514303458433706
49.5263157894737 69.5789473684211 6.92820323027561 0.864825090797735 -0.321750554396764
31.5714285714286 73.4285714285714 6.64389419578947 0.805446159395965 0.276076495227627
56.0909090909091 74.0909090909091 5.50281670924287 0.428259399823127 0.785398163396793
16.5 74.8571428571429 6.54653670707979 0.560611910581682 0
24.5 76.5 4.47213595499958 0 0
43.5 76.6363636363636 6.4666979068285 0.75075719352978 -3.08692451372961e-13
52.34375 80.5625 9.53940415547788 0.86095664004646 0.461794478732181
26.1666666666667 82.3333333333333 5.66132748287533 0.698929560157535 0.30187466669883
42.5 84.5 4.7809144373376 0.670820393249797 -0.785398163397625
34.5 85.5 4.47213595499958 0.894427190999916 0
