s.area s.perimeter s.radius.mean s.radius.sd s.radius.min s.radius.max
22 15 2.1770790249499 0.47876487758826 1.42517055509546 3.07101141500827
33 19 2.82979130851802 0.616516653939617 1.46236252520524 3.97115639360792
21 14 2.24426855846633 0.64995562229189 1.0546302185881 3.24666233638957
19 14 2.06275655106827 0.618700665157022 0.759296129481046 2.95286094408491
24 14 2.33014943864059 0.325757393342361 1.80277563773199 2.69258240356725
27 15 2.47145201443096 0.310434187565729 1.89619502044372 2.98812464413533
21 14 2.1456046681212 0.493274146541977 1.31319830791787 2.77929663690625
35 18 2.90921828586373 0.505553921619885 1.97280898939608 3.85901221929161
51 28 3.85722579963944 1.35408412754653 1.5361295119719 6.09470328754939
32 18 2.71377125380327 0.396296000866313 1.7890269097894 3.42872758315766
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
26 15 2.41885218713371 0.362458713539494 1.79381653960983 2.94693814737338
14 10 1.68917513277928 0.216072605390181 1.58113883008419 2.12132034355964
57 28 3.94751983443582 1.44366858851694 0.851918602991184 5.72688343495404
18 12 1.9377343588085 0.315201873978669 1.25 2.35849528301415
26 15 2.41885218713371 0.362458713539494 1.79381653960983 2.94693814737338
46 22 3.37191505636116 0.485346014211903 2.35180605823209 4.42966147989282
31 17 2.69002902155642 0.346619744485583 2.09959627030291 3.30722183455779
24 15 2.3252488629153 0.459342468414242 1.14697670227235 3.03021818063027
36 19 2.92529905565946 0.417046009471411 1.90712325599931 3.72830752598418
23 14 2.23361843772962 0.26865063638529 1.71428571428572 2.63415555922654
25 15 2.41377420076571 0.437575005565506 1.6275407487645 3.29376515387616
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
23 14 2.23361843772962 0.26865063638529 1.71428571428572 2.63415555922654
28 17 2.51669808629127 0.396963755809917 1.85737098868787 3.21437084525041
26 15 2.4302001700728 0.334521914313384 1.91020650425259 3.03021818063027
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
35 22 2.86465154255254 1.11171952401761 0.321412173266615 4.25479797230421
27 16 2.48372964572364 0.413437778817491 1.76001598004109 3.3125
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
35 18 2.88140732951684 0.408200445707454 1.84925744189925 3.37931251683235
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
25 15 2.41377420076571 0.437575005565506 1.62754074876449 3.29376515387616
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
94 56 7.26409123644449 3.65311146922313 1.16277289972141 13.2905137260394
22 14 2.19420205811334 0.330070774117112 1.4655917520488 2.87937776724948
22 14 2.19420205811334 0.330070774117112 1.4655917520488 2.87937776724948
27 17 2.52466475008625 0.66533968483152 1.33102452929232 3.62278449180302
32 16 2.77848837251537 0.39370339571417 1.80277563773199 3.35410196624968
27 16 2.4659361858884 0.360688545876053 1.94655143779968 3.00650336770142
46 27 3.54571244707385 1.19380892878241 0.610830463054471 5.40601199651344
26 16 2.42603429433685 0.481191336893634 1.54363612940356 3.27991044085048
31 16 2.6826469791503 0.222483561765333 2.16596543139543 2.96924338005493
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
28 16 2.50584831792106 0.350810429679875 2.00876983499852 2.98498848406489
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
27 15 2.47145201443096 0.310434187565729 1.89619502044372 2.98812464413533
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
20 14 2.03266527158309 0.343906809615674 1.5 2.5
37 19 3.12911090893348 0.739334199193882 1.91364831186293 4.51068291811912
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
23 14 2.23361843772962 0.268650636385292 1.71428571428571 2.63415555922654
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
72 35 4.68842746868335 1.90998314809253 0.71656778308482 7.9963767305153
26 15 2.4607404583838 0.386265246841509 1.89619502044371 3.25508149752898
19 14 2.06275655106827 0.618700665157022 0.759296129481045 2.95286094408491
21 14 2.16283980250018 0.495573785097716 1.51354429288694 2.95286094408491
22 13 2.19734637661392 0.217735036574519 1.85255301212188 2.61085580745802
28 16 2.51290407073507 0.350447044905641 1.82002747232013 3.05163890393343
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
22 14 2.19232648355346 0.468203794935231 1.37951485113057 2.81123837916492
32 22 2.69096924020071 1.01252825832836 0.569543822097349 4.11834236090844
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
14 10 1.68917513277928 0.216072605390181 1.58113883008419 2.12132034355964
8 8 1.14412280563537 0.437016024448821 0.707106781186548 1.58113883008419
