s.area s.perimeter s.radius.mean s.radius.sd s.radius.min s.radius.max
22 19 2.37022207251617 1.08108784474952 0.0526315789473699 4.07206550187046
142 60 8.58841154106575 4.35150273930485 1.25973983204646 15.8709465516221
18 12 1.9377343588085 0.315201873978669 1.25 2.35849528301415
28 17 2.51669808629127 0.396963755809916 1.85737098868788 3.21437084525041
23 14 2.23361843772962 0.26865063638529 1.71428571428572 2.63415555922654
43 22 3.33101101619831 0.776345746045875 2.02973759652419 4.74167386841189
33 16 2.82230518664315 0.394572152396942 1.85510275995698 3.3825147819337
16 12 1.84065254201659 0.441963293612934 1.11803398874989 2.5
20 14 2.12560461354681 0.517222691480968 1.58113883008419 2.91547594742265
25 17 2.42068195365277 0.702310512330828 1.30609431242203 3.42997170285018
38 19 3.06917654805433 0.457126001381726 2.24842203824146 4.02003293766912
36 19 2.92529905565946 0.417046009471411 1.90712325599931 3.72830752598417
19 13 1.98697656442969 0.333310260928637 1.39313617509806 2.5605103041682
83 51 6.4304602627157 3.42899185121086 0.452682211004516 12.0704232428938
22 14 2.19232648355346 0.468203794935232 1.37951485113057 2.81123837916492
29 17 2.55856941120494 0.372617330934639 1.91515536424702 3.24810298641847
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
23 15 2.22764517146664 0.336381547646277 1.65058912041866 2.88521133445099
24 17 2.36200692334546 0.792802466453983 0.78480376847802 3.4082131616167
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
20 14 2.12560461354681 0.517222691480968 1.58113883008419 2.91547594742265
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
29 17 2.62225359811581 0.487824679961728 1.83204841204676 3.38733648209128
15 12 1.71676051329096 0.468401544266904 1 2.23606797749979
18 13 1.93255035652896 0.3832830862607 1.31671098220182 2.51974451602449
22 14 2.20208852196635 0.36110660220874 1.73793215151378 2.85714285714286
18 12 1.95477615018027 0.309058035574307 1.5 2.5
61 25 4.02958205930958 1.03347396062521 1.65360212868755 5.52941226533164
23 15 2.2419413532164 0.485717192366522 1.43913554299486 3.0118285328204
33 17 2.77124088416035 0.266625231104058 2.37926451954784 3.32756132323082
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
24 16 2.30845471048159 0.525837997538557 1.25778823734363 3.23373333006913
23 15 2.22764517146664 0.336381547646277 1.65058912041866 2.88521133445099
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
31 19 2.76005414785286 0.706006084410713 1.4830529266953 4.04442093756592
28 16 2.51578647007205 0.388956536135345 1.68286400222953 2.99282997345322
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
17 12 1.8960687076064 0.384680401881013 1.15770366578748 2.55087131083566
24 15 2.2831635611971 0.291447989527384 1.87142251301576 2.83470555006257
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
18 12 1.9377343588085 0.315201873978669 1.25 2.35849528301415
21 13 2.14081502246841 0.282193077634284 1.4776440547922 2.66580360787129
29 17 2.56903513645995 0.374890512950045 1.86944100965537 3.20304785648517
22 14 2.19232648355346 0.468203794935232 1.37951485113057 2.81123837916492
21 13 2.14081502246841 0.282193077634284 1.47764405479219 2.6658036078713
26 15 2.4302001700728 0.334521914313384 1.91020650425259 3.03021818063027
40 22 3.13659620800607 0.759640364988771 1.47499824905346 4.53202561757402
24 15 2.2831635611971 0.291447989527384 1.87142251301576 2.83470555006257
39 24 3.21671511744761 1.2003908936794 0.615200960843057 4.98783241721514
21 13 2.14081502246841 0.282193077634283 1.4776440547922 2.6658036078713
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
22 14 2.17959179458176 0.302020435874398 1.67362493055142 2.68879003210267
19 13 1.98697656442969 0.333310260928636 1.39313617509806 2.56051030416819
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
23 15 2.22764517146664 0.336381547646277 1.65058912041866 2.88521133445099
15 11 1.71680607651965 0.246660411163049 1.41128860875092 2.13006809342909
41 21 3.16770453799553 0.482930280793851 2.36422696901074 4.15406256905989
19 13 1.98697656442969 0.333310260928636 1.39313617509807 2.56051030416819
20 14 2.03266527158309 0.343906809615674 1.5 2.5
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
24 15 2.2831635611971 0.291447989527384 1.87142251301576 2.83470555006257
15 11 1.71680607651965 0.24666041116305 1.41128860875091 2.13006809342909
30 16 2.65902194426852 0.342202133100423 1.95256241897666 3.36340601176843
14 10 1.68917513277928 0.216072605390181 1.58113883008419 2.12132034355964
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
183 101 9.66842765776289 5.76472247408457 0.851542710465132 20.3786525909686
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
26 15 2.4302001700728 0.334521914313384 1.91020650425259 3.03021818063027
19 13 1.98697656442969 0.333310260928637 1.39313617509806 2.5605103041682
23 15 2.24194135321641 0.485717192366522 1.43913554299487 3.01182853282041
19 13 1.98697656442969 0.333310260928636 1.39313617509807 2.56051030416819
24 15 2.2831635611971 0.291447989527384 1.87142251301575 2.83470555006258
16 12 1.76119933457601 0.25464400750007 1.58113883008419 2.12132034355964
49 30 3.82943208746506 1.74703078225875 0.499999999999997 6.71192967781994
18 12 1.9377343588085 0.315201873978669 1.25 2.35849528301415
24 15 2.3252488629153 0.459342468414241 1.14697670227235 3.03021818063027
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
