m.cx m.cy m.majoraxis m.eccentricity m.theta
40.6829268292683 5.39024390243902 17.2444373976209 0.91170583135725 -0.576391564262237
53.5 2.5 4.78091443733743 0.67082039324997 -0.7853981633976
62 3 5.65685424949238 0.816496580927726 0
71.9090909090909 8.45454545454546 6.82379816404545 0.778251771095315 -1.08135004045142
29.2 9.54285714285714 7.81689312481354 0.686770953276524 -0.452769905692186
57.8067226890756 13.3361344537815 16.8730838700777 0.775004899413282 -1.06466910552265
47 11 5.08967208224295 2.29400460695336e-07 0
78.1875 14 7.3142655223078 0.61991926437263 -1.08403676896448
21.078431372549 16.1960784313725 10.9161179861003 0.824057541220258 -0.758930829498695
36.1470588235294 16.7647058823529 8.21062201287148 0.757166460949602 -0.530022768846264
71.4285714285714 16.5714285714286 6.64389419578946 0.805446159396041 0.276076495227719
84.7058823529412 25.4852941176471 19.8187674563712 0.828756126590158 1.32786381309117
44.5862068965517 20.0689655172414 6.72846201612603 0.575904896582745 -0.194958931965383
28.5 22.5 6.83130051063969 0.755928946018451 0
52.8333333333333 24.6666666666667 5.66132748287497 0.698929560157521 0.301874666698606
19.1363636363636 27.7954545454545 7.70568666113679 0.295267205706015 0.0866424904048641
39.6976744186046 28.2558139534884 8.55710200269081 0.638880217462058 -0.315207031769303
10.125 28.625 7.05237768461106 0.793366820461571 -1.06610865253941
61 29 5.65685424949238 0.816496580927738 0
74 29 3.26598632371165 7.15255737304688e-07 0
29 31.5 5.8653008661953 0.814161461922146 -0.454876578972105
51.4 33.875 11.0088379244483 0.901060432713729 -0.148517232330416
22.2857142857143 36.2857142857143 6.11010092660784 0.661300071266101 -0.785398163397448
67.5769230769231 38.3076923076923 11.0818098009688 0.785836810803313 -0.79023571531934
15.1071428571429 37.6785714285714 6.63324958071085 0.572239684074532 -1.22524074621315
6.45833333333333 40.0416666666667 8.30509679421727 0.340667823718262 -1.00014786236007
40 38.5 6.70776738050221 0.622166912169462 -1.21292453196039
58 37 3.26598632371109 5.84003863998217e-07 1.5707963267949
76.4 37.4 4.61880215351668 0.489897948557144 -0.785398163399225
89 39.0909090909091 10.9117224145927 0.921251132770483 -0.191792143683465
30.5 40 4.47213595499958 0.683130051063929 0
50.2272727272727 43.2272727272727 5.96962005795636 0.610665867298877 -0.785398163397585
77.8490566037736 43.9622641509434 10.5853893706147 0.786534158197986 -0.286799356522101
24.3243243243243 45.7567567567568 8.06006748062814 0.680371979883676 0.0420224619353615
89.5 46 6.70776738050259 0.62216691216961 -0.357871794834522
14.4193548387097 47.5806451612903 6.87866885405418 0.555146309098054 -0.928939347991016
33.9459459459459 47.6756756756757 7.4732894169086 0.530199773812921 -0.187488494587036
58.8947368421053 46.4210526315789 5.54469823377699 0.632280896446599 -0.223759987578179
42.5714285714286 50.0571428571429 7.29951551864262 0.560792847797087 -1.13007271680406
