imageID	npoint	mean.s.area	sd.s.area	mean.s.perimeter	sd.s.perimeter	mean.s.radius.mean	sd.s.radius.mean	mean.s.radius.sd	sd.s.radius.sd	mean.s.radius.min	sd.s.radius.min	mean.s.radius.max	sd.s.radius.max
group10.day28.R32.Ral_100_1.jpg-area.txt	38	42.78125	38.2965797975948	22.9375	12.6361935366935	2.81493633930933	1.03266868460951	0.665030493830868	0.465584287121743	1.53533213156794	0.522070612260582	4.25318404229462	2.70267543334541
group10.day28.R32.Ral_100_2.jpg-area.txt	28	48.6363636363636	41.5457813508417	27.6818181818182	15.2577423395043	3.06603244618031	1.08248986006072	0.836006436318609	0.547239784142965	1.33429663021139	0.443460005874957	4.74630877365906	2.89785370069578
group10.day28.R32.Ral_100_3.jpg-area.txt	22	71.625	89.3852150339566	25.125	17.1109126972623	3.37697798635075	2.15759656133134	0.789872086305183	0.716667797853864	1.43889203178852	0.368996312158534	6.13352846686507	5.54081448177335
group10.day28.R32.Ral_100_4.jpg-area.txt	33	51.6296296296296	67.9434992351666	26.962962962963	23.7785965191736	3.56890683472953	2.28227289618041	0.829901847276575	0.58276137927212	1.66883030621338	0.443939000753617	4.78832948114549	4.57599368616628
group10.day28.R32.Ral_100_5.jpg-area.txt	51	41.5555555555556	19.4112848569583	23.4222222222222	8.56655465084176	3.15697756824052	0.94591461632521	0.762629293038837	0.475834016456642	1.69536277380101	0.509700530282552	4.4500676421071	1.83773706267704
group18.day28.R32.RAL_100_1.jpg-area.txt	51	52.5111111111111	54.7853755461927	27.3111111111111	17.6091688697345	3.49094622442211	1.92821985030832	0.783144585263831	0.490243333061636	1.68606633047605	0.636910490422255	5.12182193760013	3.75801029402733
group18.day28.R32.RAL_100_10.jpg-area.txt	41	60.4285714285714	51.8494912983643	26.2	10.596336769902	3.61270336780828	1.64700871199579	0.995014353301677	0.610523970433228	1.4826470326934	0.476814975353033	5.56892124894406	3.60951916933084
group18.day28.R32.RAL_100_2.jpg-area.txt	41	41.5714285714286	44.0055382305226	22.6857142857143	18.1039018033186	2.56087422917112	1.03012564214822	0.642674091242046	0.478614671123181	1.27218156361438	0.400811615810493	4.04062173338741	3.18293381742151
group18.day28.R32.RAL_100_3.jpg-area.txt	37	48.1290322580645	49.2502060472738	24.4193548387097	13.1168446244981	3.07668731656485	1.13308433650926	0.791766994275985	0.611134096966092	1.36830014697609	0.524986746687781	4.83488597506496	3.5146073012411
group18.day28.R32.RAL_100_4.jpg-area.txt	50	37.5454545454545	24.1934591828131	19.9318181818182	8.74549113669366	2.78912486812834	0.919018774964783	0.566173028239868	0.350811340448255	1.67885989553669	0.401826304221583	3.80229380277349	1.77984141330793
group18.day28.R32.RAL_100_5.jpg-area.txt	40	47.2352941176471	35.1757998970275	27.4411764705882	11.605095997855	3.41896606032343	1.19871910418128	0.893479281143689	0.555130097493074	1.69052022920776	0.525666226123001	5.04820458360841	2.53866598464402
group18.day28.R32.RAL_100_6.jpg-area.txt	27	60.9047619047619	64.0069564671722	30.0952380952381	20.2358710262365	3.33604814198875	1.17328641801079	0.985304464206881	0.611844076454287	1.24254440077714	0.429840842274779	5.48209271917636	3.64410450552484
group18.day28.R32.RAL_100_7.jpg-area.txt	42	39.1666666666667	34.9526209930774	22.1944444444444	12.8281374763101	2.92518155296539	1.21514053688518	0.726923992011231	0.579267620924939	1.39961936991757	0.379374519434811	4.2172320807312	2.44973870839298
group18.day28.R32.RAL_100_8.jpg-area.txt	48	45.4285714285714	29.0551560070211	23.1190476190476	9.58709086563645	3.03908272680329	0.913677254017285	0.746083000927621	0.431136262741793	1.51284560178186	0.439609391738752	4.35190721851394	1.91387286409809
group18.day28.R32.RAL_100_9.jpg-area.txt	60	39.2777777777778	37.9927583301685	21.462962962963	15.2435732984187	2.64604796916572	1.16352598728425	0.604138008881722	0.510856492868541	1.48289730453577	0.457417573164477	3.80643842803481	2.58665148843656
group3.day28.R32.Ral_100_1.jpg-area.txt	89	35.0722891566265	34.881605723742	20.4096385542169	12.1294201343095	2.67702663695579	1.11661613193843	0.71336020793643	0.506006065569685	1.29234637275134	0.440898316445274	4.01242858306447	2.57204969872921
group3.day28.R32.Ral_100_10.jpg-area.txt	66	34.95	21.9602298465944	21.0833333333333	9.50163530379522	2.81150495835249	0.855044135553536	0.714308827755059	0.393484523885526	1.41883853393178	0.370977402011662	4.14778418747698	1.9452544874374
group3.day28.R32.Ral_100_11.jpg-area.txt	51	31.8222222222222	18.3033639343464	19.9777777777778	10.109601396892	2.60598347442269	0.978795275711478	0.653505372375226	0.474130639099358	1.34595924479672	0.383630572452632	3.69384576851814	1.91575655756588
group3.day28.R32.Ral_100_12.jpg-area.txt	69	33.968253968254	39.6305389957764	20.6507936507937	18.8415795603156	2.71703505570897	1.73458689732118	0.638650644702041	0.425805187277937	1.37510193516576	0.423174458882268	3.99223235846304	3.71959884773819
group3.day28.R32.Ral_100_13.jpg-area.txt	59	39.4528301886792	30.2677576853247	21.7547169811321	11.6963269388585	2.78131315037873	1.0689938635227	0.736947891503939	0.532967414311507	1.40309604038891	0.418919832450114	4.15024478641504	2.50138767044894
group3.day28.R32.Ral_100_14.jpg-area.txt	54	28.8333333333333	20.4516381628978	17.8333333333333	7.81524242646363	2.4754037554975	0.692306533121873	0.553963445431707	0.334856897766733	1.46722526532472	0.372162542257429	3.51454451387898	2.02259016582124
