m.cx m.cy m.majoraxis m.eccentricity m.theta
36.6 3.9 8.70725024036094 0.857020081490963 -0.21961543428132
46 4 5.89767824619575 0.565685424949258 -0.785398163397604
54.92 4.44 6.81097120615176 0.733208500745756 -0.973554528561451
63.5 4 4.47213595499958 0.683130051063973 0
72.2439024390244 7.75609756097561 11.234820515272 0.906458835418733 0.329845452315551
25.44 12.2 6.45921595312103 0.657938921365026 0.435851180632745
35.1052631578947 11.5789473684211 5.5446982337769 0.632280896446583 -0.223759987578692
43.5714285714286 12.5714285714286 6.64389419578964 0.805446159396003 -1.29471983156717
62.09375 12.40625 7.60997908779815 0.702807029128617 -0.53964834221615
52.5 13 5.8653008661953 0.814161461922146 -1.11591974782279
80.0909090909091 16.3766233766234 13.6531358923059 0.802503904514879 -1.1722476995596
16.75 14.25 7.01848099317027 0.778466335822608 -0.528595161036069
70.7727272727273 16.2272727272727 5.96962005795754 0.610665867299091 0.785398163397003
32.5769230769231 19.5384615384615 7.29513359606104 0.776575652042747 -0.786504356282957
59.1666666666667 19.6944444444444 10.5425010988058 0.897664451634275 -0.345207056194971
13.3571428571429 21.5952380952381 8.40587185111024 0.661637882095853 0.150952632713823
22 20.6666666666667 5.33333333333332 0.612372435695804 0
49.3461538461538 20.8846153846154 6.78927846358495 0.705371415643546 -0.514303458434063
93.4745762711864 25.4237288135593 16.878338855812 0.959865377291519 0.986965670364654
40.0909090909091 22.2272727272727 5.49379815626851 0.357978993062967 -0.982793723247546
66.44 23.92 6.22913229036544 0.592118460771483 -0.148972764105954
5.96428571428571 28.6071428571429 9.30273126842047 0.909409157843645 -1.2202873979123
28.8333333333333 27.6666666666667 5.66132748287545 0.698929560157621 0.301874666698731
20.1739130434783 29 5.40531139753742 0.128697890417595 1.5707963267949
55.0909090909091 29.9545454545455 6.00596053861292 0.641707776881778 0.862484248326506
80 29 3.26598632371165 7.15255737304688e-07 0
88.1428571428571 30 5.61778965602174 0.544314545941484 -0.6798514967856
11.6538461538462 31 6.4924648785498 0.629109359511555 -0.315649835596621
46.4210526315789 31.1052631578947 5.54469823377727 0.632280896446728 1.34703633921618
36.9166666666667 31.9166666666667 5.77350269189631 0.40824829046383 -0.785398163397121
72.5 32 5.54259346189325 0.693483744184922 -1.16746055208413
64.5 32 4.47213595499958 0.683130051063929 0
27.9 36.0666666666667 7.58866532345851 0.754005964694982 -0.2331594011295
3 37.5 6.83130051063982 0.878310065653683 1.5707963267949
80.4210526315789 36.8947368421053 5.54469823377733 0.632280896446475 -1.34703633921665
97.9411764705882 37.6470588235294 7.82802240627179 0.716152017649502 -0.517303204276597
18.6538461538462 38.1153846153846 6.7892784635852 0.705371415643527 -0.514303458434046
53.5 38.1153846153846 6.34819357875093 0.577228593640568 -0.37898680970227
9.59259259259259 38.9259259259259 6.42150068125612 0.57241259765569 -0.218019173660211
43.6538461538462 39.1153846153846 6.7892784635852 0.705371415643527 -0.514303458434046
64.5675675675676 39.4594594594595 11.5301418034834 0.927719192986151 -0.036497920514146
89 39.5 5.54259346189274 0.693483744184808 -0.403335774711036
35.0833333333333 41.0833333333333 5.77350269189615 0.408248290464108 -0.785398163397448
72.1071428571429 44.9107142857143 9.80230484131111 0.547168818806113 -0.520952416468343
26.1388888888889 45.1388888888889 7.57187779440047 0.59317101400173 -0.785398163397493
81 44.8571428571429 5.61778965602098 0.544314545941111 -0.890944830009175
98.4901960784314 45.6470588235294 11.285566006013 0.850344826533748 0.133846594909381
17.4 46.2333333333333 6.97073207115539 0.60773377723412 -0.758143443279924
51.0882352941176 46.6176470588235 8.256173990203 0.774705444127637 -0.580064696848992
