s.area s.perimeter s.radius.mean s.radius.sd s.radius.min s.radius.max
15 12 1.71676051329096 0.468401544266904 1 2.23606797749979
46 22 3.37609628343438 0.492412177701962 2.35400134113165 4.33751652293992
79 39 4.54622104693896 1.91910369834267 0.538461538461538 7.66495135600617
30 16 2.64402778088331 0.438988432555194 1.9375 3.1825942641185
45 21 3.37934410594621 0.525526914936939 2.06306466880328 4.45282656288036
460 163 19.851761670066 9.44169970201985 2.79919362740049 37.6540748126196
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
27 16 2.48210784345006 0.384362333591243 1.83818014623159 3.24097304061604
32 17 2.75996197873432 0.374693665637663 1.94206753167285 3.42239722536208
371 134 14.8855509737458 6.51724669868145 1.36246667399122 25.7018999048965
24 16 2.29186121946572 0.497365208583299 1.58113883008419 2.91547594742265
246 72 8.28358464686439 2.58510454753561 2.94005175481447 12.3571622906128
15 11 1.71680607651965 0.246660411163051 1.41128860875091 2.13006809342909
12 10 1.46832385059276 0.306635075913475 1.11803398874989 1.80277563773199
97 50 5.3469032646118 2.42747306450219 0.421900462194582 9.4835647306274
20 14 2.03266527158309 0.343906809615674 1.5 2.5
77 30 4.78515486079288 1.31532153331724 2.09894153219082 6.97176846686374
131 61 5.74569115202968 2.07107973449813 1.20489015245987 9.30411276682819
28 16 2.51290407073507 0.350447044905641 1.82002747232013 3.05163890393343
69 36 4.53939625954177 1.86514292805352 0.439205230578944 7.24749850416688
94 32 5.05704433841273 0.601539220938874 3.86515887448369 6.39350867090989
38 19 3.0147695636982 0.360556573779939 2.42619590981392 3.73350481073014
41 28 3.30156801962738 1.50556980858027 0.28793777672495 5.54308265373361
226 68 8.65845383582904 3.38679897198278 2.09035724832037 14.1094108941
74 28 4.45688034056361 0.716776569305747 3.44045559394066 5.87801160326885
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
18 12 1.95477615018027 0.309058035574307 1.5 2.5
27 16 2.47065629472395 0.376764148162916 1.85510275995698 3.25060090598646
31 18 2.65562782671325 0.415871961018722 1.84005501796436 3.35778071916924
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
50 26 3.76656334535762 1.44504273099534 1.22232681400544 5.89277965573174
21 15 2.14609318854015 0.587703273100194 0.991071249821238 2.95221197673127
33 17 2.83721521058309 0.483680548562162 1.89700182312907 3.76654366907815
19 13 1.98697656442969 0.333310260928637 1.39313617509807 2.5605103041682
33 19 2.90146969970549 0.878981976927269 1.20018465799909 4.2696506762857
30 16 2.64676845719888 0.378225110188425 1.76112535045067 3.36920799298589
92 42 4.8958775922437 2.04963838820436 0.372677996249969 8.23441288469041
9 8 1.20710678118655 0.207106781186548 1 1.4142135623731
